,favorite_count,followers_count,friends_count,full_text,retweet_count,length
150,0,9,81,"be patient everyone. @ZomatoIN  still provides better delivery experience than @swiggy_in @SwiggyCares. atleast they deliver and dnt ask you to order again and again, when you are hungry and its already been 90 minutes. really missed @foodpandaIndia and @UberEats_IND",0,267
151,0,279,268,"@swiggy_in @SwiggyCares 

Where's my food. I placed an order two hours ago!",0,75
152,0,34,81,"@SwiggyCares @swiggy_in your silence spoke a lot today, you will only understand when you fall and shut shop and realize how every single customer is important ,dont even care to call and understand .@harshamjty  this is what yove done",0,235
154,0,805,1240,"@SwiggyCares 
Your delivery staff don’t check the door No.before ringing the WRONG doorbell at late hours. Today it was at 10.30 PM last few times around 11.40 PM, the previous month at 12.30 AM! Fix this fast or will file a police complaint. #swiggynuisance",0,258
157,7,3641,183,"Dear Sidhu, you are a hero. Salute and respect. 🙏 @swiggy_in https://t.co/BlgOFazO5n",2,84
158,0,13,292,@guri09 @swiggy_in @Zomato @swiggy_in Please contact 9953541667 or mail on shubham.agg00@gmail.com to get your brand best qualitu adhesive tape,0,143
160,0,43,200,@ZomatoIN any help? Since @swiggy_in  couldn't care less for their hungry customers. https://t.co/CLic8pnTfo,0,108
161,0,110,53,"#FDRC cracking whip @Zomato @swiggy_in etc . First educate the Delivery Boys who mostly are Paan Chewing, unhygienic, couldn't care Guys @MirrorNow But why get worked up when our Politicians made us So Very Immune. @fayedsouza @tanvishukla of Mirror Now. https://t.co/kFjHKkbKma",0,278
162,0,28,81,Thanku @swiggy_in for such a beautiful cake. https://t.co/ksRKHcSKuv,0,68
163,0,139,262,@SwiggyCares I won't DM you coz other customers need to understand the worth of your super membership. Why should I pay delivery charge if the order value is less than ₹99?,0,172
164,0,43,200,@swiggy_in  still waiting for your response to my complaint. I have already paid for the food and I haven't got it yet.,0,119
165,0,34,81,"How can u even begin to imagine that I will refuse my order and then waste time complaining about it, who gives you such ideas?@SwiggyCares @swiggy_in @harshamjty",0,162
168,0,13,292,@siddtalk @swiggy_in @Zomato Haha bro it happens sometimes. The tape is put by the restaurant,0,93
169,0,0,32,@SwiggyCares Swiggy after seeing all proof of bloody food.still saying we are sorry we can't help it.swiggy is just here to cheat.i don't understand how customer service is saying this.,0,185
170,0,34,81,"Remember that you are because of me and not the other way, don't think you're above everyone, refunding money and thinking everything will go away, it won't. And it shouldn't ,@SwiggyCares @swiggy_in",0,199
171,0,4,29,@abhishek @swiggy_in @Zomato Very bad,0,37
172,0,1343,3579,"@SwiggyCares Good to hearing from the media team of @swiggy_in , kindly honour him with some rewards. Thanks",0,108
173,0,43,200,@SwiggyCares No sorry is not enough. I'm starving. Do you get that? All you guys do is exploit your delivery guys! And then pretend to be this really cool and hip   App on social media. Well no amount of PR can make your customers happy until you feed them on time.,0,265
176,0,1343,3579,"@swiggy_in take note , appreciate the bravery. https://t.co/aOsNlO8Him",0,70
178,0,34,81,"Simply refunding the money cannot solve the problem guys, for once genuinely care to understand what and why it happened, paise ki nahi padi hoti har baar, galti accept karna seekho warna kuch na hona tumhara @swiggy_in @SwiggyCares",0,232
179,0,43,200,"@SwiggyCares 
How the hell can you assign a delivery guy two far away locations!? I was to get my food in 40 min, I just called the guy and he says that it will take another 40 min. 
By the time I will get my food it would have turned into ice and I would die of starvation.",0,274
180,0,139,262,@SwiggyCares @swiggy_in Ain't gonna renew my swiggy super membership coz it is not worth and it competitors are providing less delivery charge even without any membership. I hope you go down in the drainage soon. Long live  @ubereats and @ZomatoIN,1,247
181,1,9,44,@abhishek @swiggy_in @Zomato I have never expected this type of service from swiggy😡😡😡 https://t.co/CEqMSqPKGa,0,110
182,0,150,236,@SwiggyCares My order# 28307875391. Please go through the conversation. You will know.,0,86
184,0,43,200,"@swiggy_in 
So my food was to arrive in 40 minutes &amp; I just called the delivery guy that he has to go somewhere else than only will he be able to deliver my food.That will take another 40 min. Wat the heck is that! How can you assign a person 2 far away locations to deliver food?",0,284
186,0,9,81,"@SwiggyCares  @swiggy_in  why should i be the one ordering again when its you guys who failed to deliver 😂 so according to you, i should be the one cancelling and placing the order again (that too after waiting for more than 90 minutes)
exceptional stuff 😂😂😂",0,258
187,1,22,142,@abhishek @swiggy_in @Zomato This is Very Bad 😑 #GTUFamily,0,58
188,0,12,26,@swiggy_in second time in a row failed service by swiggy keep up the bad work... order no 28312189968 after waiting for 50 mins delivery executive refuse to deliver the order..,0,176
189,0,31,193,@Zomato This is the way Zomato provide https://t.co/NOi9HgBm0A order one thing and you'll get other thing . @SwiggyCares  @swiggy_in I guess Swiggy is far better than Zomato in providing services @empirerestaurant,0,213
191,0,150,236,"@SwiggyCares
Hey @swiggy_in please invest money more on customer care than on Ads. See the kind of response i get from ur support team. https://t.co/oHWr01zXr8",0,159
192,0,9,81,"have been waiting from last 1:30 hrs, havent received the food yet. tried contacting you guys and the representative asked me to order again. this has been the worst service provided ever by @swiggy_in  @SwiggyCares",0,215
193,1,39,160,@abhishek @swiggy_in @Zomato Very Bad 😑 #GTUFamily,0,50
197,0,25,69,@abhishek @swiggy_in @Zomato Agla Zomato ban Raha hai.,0,54
1,0,36,152,@sachingupta006 @UberEats @swiggy_in @swiggy_in is the best among all the online food providers. Exceptions are everywhere.,0,123
2,1,745,1691,@swiggy_in Not good service,0,27
3,1,16,179,"@GabbbarSingh And it's amazing to get a delivery with #zomatotreats labelled on it, when you order on @swiggy_in..lol.😂.
I forcibly requested delivery boy to delivery it soon that I got it in an hour. https://t.co/ZwcFK0CSwT",0,224
4,0,97,489,"@swiggy_in, make me SUPER because (I love food from #Swiggy) #MakeMeSUPER",0,73
5,1,39,111,@nevinthomas @swiggy_in @SwiggyCares @swiggy @testbowler O my god. I know now that I'm not alone in this.,0,105
6,0,35,208,@foodpandaIndia is the worst food delivery service. They never deliver on time. People should use @SwiggyCares @UberEats_IND,0,124
7,0,1714,1258,@gaur_lory @swiggy_in @SwiggyCares @swiggy @testbowler We found a bug in shawarma once . That restaurant is still available in swiggy,0,133
8,0,1714,1258,@gaur_lory @swiggy_in @SwiggyCares @swiggy And last night @testbowler ordered noodles but they forgot to deliver it. Just gave the rest of our orders.,0,150
9,0,1714,1258,@gaur_lory @swiggy_in @SwiggyCares @swiggy Something similar happened with me today,0,83
10,0,39,111,@nevinthomas @swiggy_in @SwiggyCares @swiggy I was once told by a delivery executive that he can't deliver my food after picking it up and I should cancel my order.,0,164
11,1,39,111,@nevinthomas @swiggy_in @SwiggyCares @swiggy Yes I believe so. Have had a couple of bad experiences myself.,0,107
12,0,1135,606,@swiggy_in @SwiggyCares Please look into this matter that my friend has gone through. Please investigate and keep us in the loop with the updates. https://t.co/doZAFJOPkw,0,170
13,1,3,33,@monstrouszaki @swiggy_in This happend a couple of times with my thick shakes i always buy an extra topping and most of the time they forget to add it and when i complain about it all i get is a sorry of no use lol,0,214
14,1,25,29,What kind of Customer Service by Swiggy. Left the Starving Customer in Middle. Item Missing for Vegan. Boycott from Swiggy @swiggy_in @SwiggyCares @harshamjty @consumeraction https://t.co/YGtUhLZ7l5,0,198
17,0,972,259,@SwiggyCares Sent the details. Now i want to see how deep u dive.,0,65
18,0,972,259,"@SwiggyCares thrown money saying he will pay from his pocket, no i dnt need any favour from u. Never gonna order anything for sure.",0,131
19,0,972,259,"@SwiggyCares no it doesnt, dey wil tk delivery charges and the person who will come to deliver the item doesnt have change so u will have to pay 9rs  to him as well and the attitude is like as if they are doing a favour #pathetic 

@zomatocare do u also provide this type of care?",0,280
21,1,32,312,@swiggy_in No update on my complain? Seriously?,0,47
22,0,32,312,@SwiggyCares I am waiting for a response?,0,41
23,0,117,105,"@foodpandaIndia @ola_supports @Olacabs When order shows “delivered” but actually rider has run off with your food 😡 
All restaurants have closed and you may end up sleeping hungry...
#veryBadExperience 😞
#ola
#foodpanda
@aajtak @ScoopWhoop @ndtv @republic @timesnow @swiggy_in https://t.co/FWQTOm32P4",0,300
24,0,1,16,"@SwiggyCares Ground rules for replies to queries:

1. No phone calls. All your replies have to be on this platform only.

2. Again, no ""Sorry"" and no empty platitudes.

3. Full name of person alongwith employment code provided by Swiggy has to be mentioned in the replies.",0,272
25,0,12149,42,"@qaem_mehdi @Zomato @swiggy_in @SwiggyCares @DelhiPolice @ZomatoIN Hi Qaem, that doesn't sound correct at all. Thank you for highlighting this to us though. We are getting this checked and we'll get this fixed ASAP!
-AM",0,219
27,0,27,97,@zomatocare @Zomato @swiggy_in This is the message I received from your executive after this I didn't received any further message from your  side https://t.co/8hBtt3Eet1,0,170
28,0,102,446,"@swiggy_in @SwiggyCares and after the out of stock story, received two calls stating that restaurant is closed so please cancel the order. Explanations needed!",0,159
30,0,690,117,@AddyBrainwave @Zomato @swiggy_in May be the delivery guy called to clarify the address?,0,88
31,0,17,116,@SwiggyCares  call me tomorrow around 8am or after 6pm https://t.co/gkQWq8Yj12,0,78
32,0,12149,42,"@ayushanku786 @Zomato @swiggy_in Hi Aayush, we are sorry to disappoint you in such a way. We would request you to share your order details so that we can get this checked at the earliest.
-AM",0,191
33,0,475,1582,@swiggy_in @harshamjty Why is your team disturbing customers at the end of night calling from +911140635603 @TRAI WTF,0,117
34,0,27,97,"@Zomato  I just ordered from zomato and I asked ur executive to cancel my order which they are refused to do so as I made the online payment , you cannot deny me from this . This is horrendous.
You cannot loot your customers money @swiggy_in  provides much better service unlike u",0,280
36,0,102,446,"@SwiggyCares @swiggy_in disgusted with the way your executives deal with issues and peddle lies. You say that order is confirmed, food is being prepared and after half hour the food goes out of stock? 
P.S.still the tracking details say, food is being prepared! #swiggychennai https://t.co/MVtPxlmPLn",0,300
37,1,33,586,@jumsumtak @ZomatoIN @swiggy_in This is daylight robbery!,0,57
39,0,412,474,"@testbowler @SwiggyCares oh no @testbowler  ""this should not be happening"" I think they are talking about you tweeting.",0,119
40,0,5,0,@SwiggyCares Can u explain me how can I also purchase super subscriber and enjoy free delivery.any terms and conditions,0,119
41,1,36,80,"Consider delivering the food @swiggy_in @SwiggyCares
I got my order delivered after 2 hours today. Pathetic customer service. First I had to follow up for my food now for the compensation,, wat a process..Slow claps👏",1,216
42,0,718,1605,@AaryanGala @Zomato @ZomatoIN @zomatocare This has happened with me for @swiggy_in also. Except that I got my refund after I wrote on the complaint section on the app.,0,167
43,0,129,1129,"@SwiggyCares @sachingupta006 @SwiggyCares is just a PR thing to show how much they care about customers. In actuality, Twitter handle should be @SwiggyDoesntGiveAF**k. 
Almost every order in my case would take atleast 30mins more than than their claimed ETA, until I deleted @swiggy_in app once for all.",0,303
